Linux 6.8.0-87-generic (shreyash-ASUS-TUF-Gaming-F15-FX506HM-FX506HM) 	11/24/2025 	_x86_64_	(16 CPU)

07:24:12 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:24:42 AM    7    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:24:42 AM    8    2.00    0.00    4.00    0.00    0.00    1.00    0.00    0.00    0.00   93.00
07:24:42 AM    9    2.04    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   96.94
07:24:42 AM   10    1.03    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   97.94
07:24:42 AM   11    1.04    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   97.92
07:24:42 AM   12    1.04    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   97.92
07:24:42 AM   13    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:24:42 AM   14    2.04    0.00    1.02    0.00    0.00    1.02    0.00    0.00    0.00   95.92
07:24:42 AM   15    2.04    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   95.92

07:24:42 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:24:43 AM  all    3.35    0.00    2.34    4.17    0.00    0.57    0.00    0.00    0.00   89.58
07:24:43 AM    0    2.04    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   95.92
07:24:43 AM    1    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:24:43 AM    2   19.39    0.00   11.22   67.35    0.00    2.04    0.00    0.00    0.00    0.00
07:24:43 AM    3    2.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   95.00
07:24:43 AM    4    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:24:43 AM    5    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:24:43 AM    6    2.02    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   95.96
07:24:43 AM    7    2.02    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   95.96
07:24:43 AM    8    2.04    0.00    3.06    0.00    0.00    1.02    0.00    0.00    0.00   93.88
07:24:43 AM    9    3.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   94.00
07:24:43 AM   10    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:24:43 AM   11    3.06    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   94.90
07:24:43 AM   12    3.03    0.00    0.00    0.00    0.00    1.01    0.00    0.00    0.00   95.96
07:24:43 AM   13    2.02    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00   94.95
07:24:43 AM   14    3.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:24:43 AM   15    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96

07:24:43 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:24:44 AM  all    2.93    0.00    1.53    4.27    0.00    0.38    0.00    0.00    0.00   90.89
07:24:44 AM    0    3.06    0.00    0.00    0.00    0.00    1.02    0.00    0.00    0.00   95.92
07:24:44 AM    1    1.02    0.00    1.02    0.00    0.00    1.02    0.00    0.00    0.00   96.94
07:24:44 AM    2   19.39    0.00    9.18   68.37    0.00    3.06    0.00    0.00    0.00    0.00
07:24:44 AM    3    1.03    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   97.94
07:24:44 AM    4    2.04    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   96.94
07:24:44 AM    5    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:24:44 AM    6    1.02    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   97.96
07:24:44 AM    7    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:24:44 AM    8    2.04    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   96.94
07:24:44 AM    9    1.03    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   97.94
07:24:44 AM   10    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:24:44 AM   11    3.03    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   94.95
07:24:44 AM   12    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:24:44 AM   13    2.04    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   96.94
07:24:44 AM   14    1.03    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   97.94
07:24:44 AM   15    2.06    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   96.91

07:24:44 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:24:45 AM  all    2.97    0.00    2.02    4.36    0.00    0.63    0.00    0.00    0.00   90.01
07:24:45 AM    0    1.98    0.00    1.98    0.00    0.00    1.98    0.00    0.00    0.00   94.06
07:24:45 AM    1    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:24:45 AM    2   18.18    0.00   10.10   69.70    0.00    2.02    0.00    0.00    0.00    0.00
07:24:45 AM    3    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:24:45 AM    4    2.02    0.00    0.00    0.00    0.00    1.01    0.00    0.00    0.00   96.97
07:24:45 AM    5    1.02    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   96.94
07:24:45 AM    6    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:24:45 AM    7    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:24:45 AM    8    3.03    0.00    3.03    0.00    0.00    1.01    0.00    0.00    0.00   92.93
07:24:45 AM    9    2.04    0.00    1.02    0.00    0.00    1.02    0.00    0.00    0.00   95.92
07:24:45 AM   10    2.02    0.00    0.00    0.00    0.00    1.01    0.00    0.00    0.00   96.97
07:24:45 AM   11    1.02    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   96.94
07:24:45 AM   12    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:24:45 AM   13    2.02    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   95.96
07:24:45 AM   14    2.04    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   96.94
07:24:45 AM   15    2.02    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   95.96

07:24:45 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:24:46 AM  all    2.95    0.00    2.26    5.15    0.00    0.50    0.00    0.00    0.00   89.13
07:24:46 AM    0    3.00    0.00    4.00   11.00    0.00    1.00    0.00    0.00    0.00   81.00
07:24:46 AM    1    2.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00   96.00
07:24:46 AM    2   15.15    0.00   13.13   70.71    0.00    1.01    0.00    0.00    0.00    0.00
07:24:46 AM    3    2.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00   96.00
07:24:46 AM    4    2.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:24:46 AM    5    1.98    0.00    0.99    0.99    0.00    0.99    0.00    0.00    0.00   95.05
07:24:46 AM    6    2.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00   96.00
07:24:46 AM    7    1.98    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   96.04
07:24:46 AM    8    3.03    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:24:46 AM    9    2.04    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   95.92
07:24:46 AM   10    3.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
07:24:46 AM   11    2.04    0.00    1.02    0.00    0.00    1.02    0.00    0.00    0.00   95.92
07:24:46 AM   12    1.03    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   97.94
07:24:46 AM   13    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:24:46 AM   14    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:24:46 AM   15    2.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00   96.00

07:24:46 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:24:47 AM  all    3.18    0.00    1.97    4.20    0.00    0.51    0.00    0.00    0.00   90.15
07:24:47 AM    0    2.06    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   96.91
07:24:47 AM    1    2.02    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00   94.95
07:24:47 AM    2   19.59    0.00   10.31   68.04    0.00    2.06    0.00    0.00    0.00    0.00
07:24:47 AM    3    2.04    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   96.94
07:24:47 AM    4    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:24:47 AM    5    2.04    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   96.94
07:24:47 AM    6    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:24:47 AM    7    2.04    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   96.94
07:24:47 AM    8    3.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   94.00
07:24:47 AM    9    2.02    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   95.96
07:24:47 AM   10    2.02    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   95.96
07:24:47 AM   11    2.08    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   96.88
07:24:47 AM   12    2.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   95.00
07:24:47 AM   13    2.02    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00   94.95
07:24:47 AM   14    2.06    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   96.91
07:24:47 AM   15    2.04    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   95.92

07:24:47 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:24:48 AM  all    2.98    0.00    2.60    4.12    0.00    0.32    0.00    0.00    0.00   89.97
07:24:48 AM    0    2.02    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00   94.95
07:24:48 AM    1    2.04    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   96.94
07:24:48 AM    2   20.20    0.00   12.12   65.66    0.00    2.02    0.00    0.00    0.00    0.00
07:24:48 AM    3    1.02    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   96.94
07:24:48 AM    4    2.04    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   96.94
07:24:48 AM    5    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:24:48 AM    6    1.03    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   97.94
07:24:48 AM    7    2.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:24:48 AM    8    1.04    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:24:48 AM    9    2.04    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   95.92
07:24:48 AM   10    2.02    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   93.94
07:24:48 AM   11    2.04    0.00    1.02    0.00    0.00    1.02    0.00    0.00    0.00   95.92
07:24:48 AM   12    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:24:48 AM   13    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:24:48 AM   14    2.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   95.00
07:24:48 AM   15    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96

07:24:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:24:49 AM  all    3.15    0.00    2.52    4.10    0.00    0.76    0.00    0.00    0.00   89.47
07:24:49 AM    0    2.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00   94.00
07:24:49 AM    1    2.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:24:49 AM    2   19.19    0.00   12.12   65.66    0.00    3.03    0.00    0.00    0.00    0.00
07:24:49 AM    3    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:24:49 AM    4    1.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   96.00
07:24:49 AM    5    2.04    0.00    0.00    0.00    0.00    1.02    0.00    0.00    0.00   96.94
07:24:49 AM    6    2.94    0.00    1.96    0.00    0.00    0.98    0.00    0.00    0.00   94.12
07:24:49 AM    7    1.02    0.00    1.02    0.00    0.00    1.02    0.00    0.00    0.00   96.94
07:24:49 AM    8    3.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   94.00
07:24:49 AM    9    2.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:24:49 AM   10    2.02    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   94.95
07:24:49 AM   11    3.06    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   94.90
07:24:49 AM   12    2.02    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00   94.95
07:24:49 AM   13    2.04    0.00    1.02    0.00    0.00    1.02    0.00    0.00    0.00   95.92
07:24:49 AM   14    3.03    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   94.95
07:24:49 AM   15    1.03    0.00    1.03    0.00    0.00    1.03    0.00    0.00    0.00   96.91

07:24:49 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:24:50 AM  all    3.46    0.00    2.27    4.16    0.00    0.50    0.00    0.00    0.00   89.61
07:24:50 AM    0    3.03    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   94.95
07:24:50 AM    1    2.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00   96.00
07:24:50 AM    2   21.21    0.00   10.10   66.67    0.00    2.02    0.00    0.00    0.00    0.00
07:24:50 AM    3    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:24:50 AM    4    1.03    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   97.94
07:24:50 AM    5    2.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:24:50 AM    6    2.04    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   96.94
07:24:50 AM    7    2.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:24:50 AM    8    3.96    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00   93.07
07:24:50 AM    9    2.04    0.00    1.02    0.00    0.00    1.02    0.00    0.00    0.00   95.92
07:24:50 AM   10    3.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:24:50 AM   11    3.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   94.00
07:24:50 AM   12    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:24:50 AM   13    2.04    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   95.92
07:24:50 AM   14    2.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   95.00
07:24:50 AM   15    2.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00

07:24:50 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:24:51 AM  all    2.73    0.00    2.16    4.20    0.00    0.57    0.00    0.00    0.00   90.34
07:24:51 AM    0    2.06    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   95.88
07:24:51 AM    1    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:24:51 AM    2   18.37    0.00   12.24   67.35    0.00    2.04    0.00    0.00    0.00    0.00
07:24:51 AM    3    1.02    0.00    0.00    0.00    0.00    1.02    0.00    0.00    0.00   97.96
07:24:51 AM    4    2.02    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   95.96
07:24:51 AM    5    1.03    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   97.94
07:24:51 AM    6    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:24:51 AM    7    1.01    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   96.97
07:24:51 AM    8    2.06    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   96.91
07:24:51 AM    9    2.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   95.00
07:24:51 AM   10    2.02    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00   94.95
07:24:51 AM   11    2.06    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   96.91
07:24:51 AM   12    2.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   95.00
07:24:51 AM   13    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:24:51 AM   14    1.02    0.00    2.04    0.00    0.00    1.02    0.00    0.00    0.00   95.92
07:24:51 AM   15    1.03    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   97.94

07:24:51 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:24:52 AM  all    3.66    0.00    2.65    3.40    0.00    0.69    0.00    0.00    0.00   89.60
07:24:52 AM    0    1.98    0.00    2.97    0.99    0.00    1.98    0.00    0.00    0.00   92.08
07:24:52 AM    1    2.02    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   95.96
07:24:52 AM    2   26.26    0.00   18.18   53.54    0.00    2.02    0.00    0.00    0.00    0.00
07:24:52 AM    3    2.04    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   96.94
07:24:52 AM    4    1.02    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   96.94
07:24:52 AM    5    2.02    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   95.96
07:24:52 AM    6    2.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00   96.00
07:24:52 AM    7    2.02    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:24:52 AM    8    3.00    0.00    2.00    0.00    0.00    1.00    0.00    0.00    0.00   94.00
07:24:52 AM    9    2.04    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   95.92
07:24:52 AM   10    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:24:52 AM   11    2.02    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00   94.95
07:24:52 AM   12    2.04    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   95.92
07:24:52 AM   13    3.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00   95.00
07:24:52 AM   14    3.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:24:52 AM   15    2.02    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   95.96

Average:     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
Average:     all    3.28    0.00    2.26    4.29    0.00    0.55    0.00    0.00    0.00   89.62
Average:       0    2.30    0.00    1.97    0.81    0.00    0.89    0.00    0.00    0.00   94.03
Average:       1    1.89    0.00    1.59    0.08    0.00    0.53    0.00    0.00    0.00   95.91
Average:       2   20.39    0.00   11.24   66.12    0.00    2.03    0.00    0.00    0.00    0.23
Average:       3    1.87    0.00    1.47    0.25    0.00    0.35    0.00    0.00    0.00   96.06
Average:       4    1.87    0.00    1.57    0.33    0.00    0.33    0.00    0.00    0.00   95.91
Average:       5    1.94    0.00    1.44    0.35    0.00    0.35    0.00    0.00    0.00   95.91
Average:       6    1.94    0.00    1.39    0.13    0.00    0.33    0.00    0.00    0.00   96.22
Average:       7    1.82    0.00    1.44    0.30    0.00    0.28    0.00    0.00    0.00   96.16
Average:       8    2.68    0.00    2.25    0.00    0.00    0.58    0.00    0.00    0.00   94.49
Average:       9    2.18    0.00    1.70    0.13    0.00    0.46    0.00    0.00    0.00   95.54
Average:      10    2.34    0.00    1.92    0.00    0.00    0.35    0.00    0.00    0.00   95.39
Average:      11    2.47    0.00    1.63    0.13    0.00    0.54    0.00    0.00    0.00   95.23
Average:      12    2.28    0.00    1.67    0.23    0.00    0.43    0.00    0.00    0.00   95.40
Average:      13    2.15    0.00    1.69    0.05    0.00    0.48    0.00    0.00    0.00   95.63
Average:      14    2.25    0.00    1.67    0.10    0.00    0.38    0.00    0.00    0.00   95.60
Average:      15    2.15    0.00    1.64    0.00    0.00    0.46    0.00    0.00    0.00   95.75
